Income,Age,Dependents,Occupation,City_Tier,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Expenses
4459.280811505816,26,1,Professional,Tier_2,5.811426357586091,259.14782043862795,1464.48359182453,2994.797219681286
12430.288045265876,27,4,Professional,Tier_2,7.336964583586292,912.0058315189182,2686.9809034703267,9743.30714179555
18166.090652639985,18,1,Self_Employed,Tier_1,7.44401059321213,1352.285712555039,4683.599219305788,13482.491433334197
78822.6141761861,51,3,Self_Employed,Tier_2,10.87036590345711,8568.306575621684,26051.75899020416,52770.85518598195
15644.923198854834,63,2,Professional,Tier_3,6.595991674988476,1031.9378317548055,6179.953387758495,9464.96981109634
34659.501275290786,54,3,Student,Tier_2,6.3632402786971625,2205.46734554486,10781.229532005877,23878.27174328491
35960.87645669585,42,4,Retired,Tier_2,8.049742341371157,2894.757898462818,11033.723555109136,24927.152901586716
84735.1564841186,39,1,Professional,Tier_2,12.470973105544315,10567.298576075322,24082.13164202978,60653.024842088824
82373.13129578637,27,1,Professional,Tier_2,10.156871465586162,8366.53306789155,26046.05433676226,56327.07695902411
28651.190818032934,43,4,Retired,Tier_2,8.668464839885562,2483.6184022697053,7622.620108424024,21028.57070960891
20507.88791976211,36,0,Self_Employed,Tier_1,6.941771233715153,1423.6106642565912,6574.29413583814,13933.59378392397
17639.327026074436,57,4,Student,Tier_3,8.316532513317085,1466.980367253808,6356.318078548688,11283.008947525748
24738.155373352743,62,4,Self_Employed,Tier_3,7.993432242674671,1977.427687856535,4464.935891208395,20273.219482144348
21199.353760186423,58,3,Retired,Tier_1,9.00025321958812,1461.52454703916,1461.52454703916,19737.829213147263
46716.58819235874,21,3,Retired,Tier_1,14.497293335486791,6772.6408265776345,12032.771907652424,34683.81628470632
41990.57698663176,57,4,Retired,Tier_2,11.911566620353252,5001.735552033364,12836.45172630105,29154.125260330715
48165.27542601022,22,2,Retired,Tier_2,10.49090544408497,5052.973501825826,16361.566619167925,31803.7088068423
82156.3673915832,46,1,Student,Tier_3,11.16994934940612,9176.82462495185,13226.859456134827,68929.50793544839
133152.17922028477,55,4,Professional,Tier_1,23.244813365798198,30950.97555224832,32864.069219638666,100288.11000064612
33146.20055667302,22,0,Professional,Tier_2,5.038953023139688,1670.2214750064193,10100.37102406559,23045.829532607433
72295.97080536453,18,1,Retired,Tier_2,14.087251524878663,6516.838812673246,6516.838812673246,65779.13199269128
22643.418473778154,45,2,Student,Tier_2,7.768536882966247,1759.0623156998488,3472.019365586548,19171.399108191607
77416.73475486635,36,4,Retired,Tier_2,14.161227903038556,10963.16024372748,23765.305257762942,53651.42949710341
70133.79026803316,53,2,Student,Tier_2,14.06775183019839,9866.247564018737,13239.485274928607,56894.30499310455
67217.26657576003,18,1,Professional,Tier_1,14.010941468019094,9417.7718763321,13947.816400754942,53269.45017500509
32344.79962720849,46,0,Student,Tier_3,7.83062234487223,2532.7991070123376,9962.031985265325,22382.767641943163
17575.587239291064,53,1,Professional,Tier_1,9.727216324057691,1709.615390989321,5191.66329989806,12383.923939393004
9831.333994088764,49,1,Student,Tier_1,8.380806182439233,823.9450471928412,935.391752132604,8895.942241956163
29054.33261774938,31,4,Self_Employed,Tier_2,7.082867497497816,2057.8798815974774,5236.026048142623,23818.306569606757
102269.08373072364,49,1,Student,Tier_2,18.24155246187817,18655.468561022062,29784.35605062783,72484.7276800958
23413.703264865464,63,4,Retired,Tier_2,7.153983458605676,1675.0124586154925,6741.112202139448,16672.591062726016
56221.46649262925,26,4,Self_Employed,Tier_2,14.095776719349594,7924.852385144968,18091.598329821543,38129.86816280771
58930.48341817814,36,2,Self_Employed,Tier_2,11.19687479484244,6598.372444328792,18507.188706624176,40423.294711553965
23908.843344671623,28,0,Self_Employed,Tier_2,5.771779046658702,1379.9656104662104,8821.16733875037,15087.676005921254
85993.63240223254,21,4,Self_Employed,Tier_1,13.5915750937506,9670.548540372984,9670.548540372984,76323.08386185956
2927.8512320370787,58,3,Self_Employed,Tier_3,7.514508492633653,220.01362948310532,1004.3583187741352,1923.4929132629436
11279.615500700544,42,2,Self_Employed,Tier_2,5.753215842323932,648.9406259395297,2310.83271505453,8968.782785646015
14421.08749240686,34,4,Self_Employed,Tier_1,9.205706971335026,1327.5630566308216,2584.46102063744,11836.62647176942
15571.235957075753,64,4,Student,Tier_2,8.311201028091027,1294.1567229509596,4528.495527596695,11042.740429479058
39260.06100076537,25,2,Retired,Tier_3,6.919265623977268,2716.507904778464,15791.65532966726,23468.405671098106
37834.73606240153,62,1,Student,Tier_1,6.402644304852261,2307.712501263566,2307.712501263566,35527.02356113796
41115.69160038071,18,4,Self_Employed,Tier_2,12.66330076215352,5206.603687795699,12869.56535491877,28246.126245461935
48330.487705862775,19,0,Self_Employed,Tier_2,13.194472233481957,6376.952780656475,18219.92965304859,30110.55805281418
14028.819175899038,27,4,Self_Employed,Tier_1,5.778676825336976,810.6801225861074,1266.2046307073924,12762.614545191645
11320.967396929178,44,2,Student,Tier_3,6.9794378630263205,790.1398849621403,4235.193643297902,7085.773753631278
41192.37338758988,44,3,Retired,Tier_2,10.678907307366924,4398.895371765204,9097.856736431098,32094.516651158785
18119.917049188563,30,2,Retired,Tier_1,5.129603606428846,929.479918437092,4130.867000397811,13989.050048790752
8540.481136377655,28,2,Student,Tier_3,7.342822321947106,627.1123552836204,2470.857245721042,6069.623890656613
65253.05136313318,31,0,Professional,Tier_2,10.554101751597257,6886.873436887096,15782.084460848018,49470.96690228516
91586.04444604085,49,1,Professional,Tier_3,12.274930997615993,11242.12375919743,16863.812184259077,74722.23226178177
104263.99470262408,33,0,Retired,Tier_2,23.5522239169358,24556.4894971041,44411.43196728402,59852.56273534004
34841.30327929549,46,0,Professional,Tier_2,8.01051282399335,2790.967067234381,13407.10775607238,21434.195523223112
49498.53427055982,55,4,Student,Tier_2,14.965385564464622,7407.646502347934,16580.32653967014,32918.207730889684
89755.73816867807,51,3,Retired,Tier_2,12.16400948970968,10917.896508396974,26453.40413585322,63302.33403282485
17958.521715219646,43,2,Retired,Tier_1,9.231859581759112,1232.39209263894,1232.39209263894,16726.129622580705
72947.4653187128,22,0,Student,Tier_3,13.428982824655924,9796.10258867178,23573.651207669107,49373.8141110437
37394.15351142183,36,0,Student,Tier_1,6.863012390924503,2566.36538897021,11004.079990736478,26390.07352068535
62312.790116095886,56,1,Student,Tier_2,14.021913258107908,8737.445378785802,18213.13290616552,44099.65720993037
34815.817116538434,45,1,Self_Employed,Tier_1,6.983654705533508,2431.4164503290767,3082.729174508695,31733.08794202974
84622.71669835845,45,3,Professional,Tier_3,13.022117004931578,11019.669181212008,28408.359620483963,56214.35707787448
35874.12888003615,34,2,Professional,Tier_2,5.450209877784183,1955.2153157887587,10334.715353329942,25539.41352670621
9152.381641330598,54,0,Retired,Tier_3,6.159088781728139,563.7033109321385,3199.8292147160337,5952.552426614564
95845.61189788426,61,4,Professional,Tier_2,14.857692164566068,14240.445969032353,28310.366677926257,67535.245219958
14057.73515161299,36,1,Retired,Tier_3,5.298570694428033,744.859035043674,5399.8549259001575,8657.880225712832
81748.212971066,44,0,Retired,Tier_2,14.80805755890525,12105.322430131902,33219.93958552961,48528.273385536384
27910.50319285616,29,4,Self_Employed,Tier_2,9.447936597301323,2636.966645648812,8234.850289251011,19675.652903605154
76861.58215506727,20,0,Retired,Tier_2,14.934110469134152,11478.593587362047,30169.896741968358,46691.685413098916
74366.99840113195,21,3,Self_Employed,Tier_1,10.272862931448335,7639.61981198066,12287.463584095713,62079.534817036234
42322.19957840523,64,3,Professional,Tier_2,12.997590721250631,5500.866285431972,12836.728793075015,29485.47078533021
45061.38339747042,64,4,Self_Employed,Tier_3,14.881906644415732,6705.9930098937975,9602.453071657284,35458.93032581313
42068.54346983997,28,1,Student,Tier_2,10.004545612432857,4208.766619926284,15194.156734025408,26874.38673581456
5990.276531797444,51,3,Self_Employed,Tier_3,9.870927818815542,591.2958726011727,1304.8265360599062,4685.449995737537
32978.688729701185,35,1,Retired,Tier_1,6.760067359305921,553.3082949560085,553.3082949560085,32425.380434745177
12284.59502957993,52,4,Professional,Tier_2,9.486601639966144,1165.3905935393288,3349.4515856500384,8935.143443929892
34403.11445138615,35,4,Retired,Tier_1,5.412082127279791,1110.082107304741,1110.082107304741,33293.03234408141
12023.262856466035,63,0,Professional,Tier_2,7.025235091902179,844.6624813840922,3315.850395344856,8707.412461121181
11625.90535779446,23,4,Retired,Tier_2,9.230836937898204,1073.1683661323773,2649.118267867536,8976.787089926924
108325.97660186495,51,0,Self_Employed,Tier_2,16.220626386862005,17571.15194450807,37441.99359801371,70883.98300385124
70580.59809141126,50,1,Retired,Tier_1,13.147078590518234,8791.159786871314,8791.159786871314,61789.438304539945
29900.742525194382,25,0,Student,Tier_1,6.819566618417492,2039.10105590712,9111.550082949523,20789.19244224486
34778.949414155184,59,1,Student,Tier_2,8.697357618163705,3024.849606389327,10856.23436378788,23922.715050367304
24602.905877599045,37,3,Professional,Tier_2,8.377772299262913,2061.17543342722,3800.186430429545,20802.7194471695
47327.82942628538,37,1,Professional,Tier_1,12.01810875286174,5687.910010819878,8223.428647270244,39104.40077901514
17467.707462356473,60,2,Self_Employed,Tier_2,6.781817511927494,1184.628043614357,5230.427649546729,12237.279812809744
66432.71241083252,35,0,Retired,Tier_2,11.384193488115134,7562.82852025225,25101.76030670821,41330.95210412431
24501.34242363076,44,3,Student,Tier_1,7.537916346682763,1846.890695707582,2319.646049331492,22181.69637429927
21441.317502634647,22,1,Self_Employed,Tier_2,7.628327092396479,1635.613832020227,6442.032117907351,14999.285384727296
30525.664733473568,24,4,Professional,Tier_2,7.760592025466805,2368.9723030266828,3506.168666814341,27019.49606665923
18695.44512002395,39,0,Self_Employed,Tier_1,8.530325805827793,1594.7823795877755,5721.271354211765,12974.173765812184
39022.68958772227,51,1,Professional,Tier_2,7.4187510804284,2894.9962054013668,10857.050520906316,28165.639066815955
19517.418245250195,60,3,Professional,Tier_1,5.040715970205559,983.81761846014,3966.728931435662,15550.689313814533
43641.83741152068,30,4,Self_Employed,Tier_2,11.384757542006344,4968.517376178247,13423.999109154316,30217.838302366366
79360.64677193164,49,0,Retired,Tier_2,13.576353663070542,10774.282075057616,23123.266284828343,56237.38048710329
16873.427246632276,41,3,Self_Employed,Tier_3,5.931058415208082,1000.772826645397,4733.350421152298,12140.076825479979
27024.314987109443,33,4,Professional,Tier_2,7.708745781642638,2083.2357415866186,7533.219637456354,19491.09534965309
43391.42982299717,31,2,Student,Tier_1,12.097018412450746,5249.069255113612,8158.20243873421,35233.22738426296
21168.442210583136,56,4,Retired,Tier_3,7.715695814174174,1633.292609567842,5188.819191146511,15979.623019436625
43495.34106146368,24,0,Retired,Tier_2,10.861544846733503,4724.26597563057,15822.66592803778,27672.675133425895
46782.8400545147,61,2,Student,Tier_1,14.259597894629596,6671.044875461509,11208.599755252028,35574.240299262674
71364.94644885646,29,1,Retired,Tier_1,10.228491028491527,7299.557145009066,15942.964790928716,55421.98165792774
18474.75757190085,37,2,Professional,Tier_1,9.404616017975222,1737.480009889077,2789.3371629203284,15685.42040898052
14111.318268757952,50,2,Self_Employed,Tier_3,6.669963267937508,941.2197451479104,4181.512822230046,9929.805446527906
23456.214489843773,23,2,Professional,Tier_2,6.5950773656585415,1546.9554926600058,7013.066862904816,16443.147626938957
13832.148855853657,57,4,Retired,Tier_2,9.293901470959298,867.023165704235,867.023165704235,12965.125690149422
47124.6370979918,44,2,Student,Tier_2,14.56954633171024,6865.845835642227,14477.38428759066,32647.25281040114
11843.703089821844,30,2,Retired,Tier_2,5.195174757340119,615.3010732567362,1742.1825164852198,10101.520573336622
193951.9632452136,22,1,Professional,Tier_3,19.129860638109943,37102.74027368759,50154.298398763,143797.66484645059
84600.45720577508,41,2,Retired,Tier_2,11.485586703773084,9716.85886415774,12345.249057588488,72255.20814818659
30303.341814532952,27,4,Retired,Tier_2,5.187440375327887,1571.9677883607008,7439.448452491888,22863.893362041064
60046.12254863906,63,3,Professional,Tier_1,13.884320313968695,8336.995990771231,12398.52888288226,47647.5936657568
8099.123858522161,49,3,Retired,Tier_2,8.731238830213721,707.1538472423907,2342.22196301804,5756.901895504121
225855.6428607389,26,4,Professional,Tier_2,21.8301715855169,49304.67437207155,69185.37662214838,156670.26623859053
18709.39290058072,52,4,Student,Tier_1,9.65550929782248,1806.4871710817104,2559.8468557323013,16149.546044848417
27243.07745650509,61,2,Retired,Tier_2,9.781893972259702,2664.888951575913,2853.176336319124,24389.90112018597
6796.792107057689,29,4,Student,Tier_2,5.265218817070878,357.8659769779896,2265.7786934175456,4531.013413640143
44266.45759926374,28,2,Self_Employed,Tier_2,10.418612786243262,4611.950811453844,12564.13038016858,31702.32721909516
12380.492594450749,53,0,Retired,Tier_2,6.436034737123631,796.8128040058688,4494.955068122918,7885.53752632783
32541.68851590521,25,1,Self_Employed,Tier_1,5.713255538721102,1859.1898215283231,2933.0346826480163,29608.653833257194
19409.794995411183,27,1,Student,Tier_2,9.092841320697396,1764.901859605404,6153.561746068543,13256.233249342644
12667.025932116492,31,1,Student,Tier_2,7.147147820229067,905.3310677951146,4623.892482072931,8043.133450043561
15763.674018342446,47,0,Professional,Tier_2,7.830229623308238,1234.3318727059943,5871.899618437741,9891.774399904705
35939.17078661726,18,1,Self_Employed,Tier_1,6.4489365834380665,2317.6943326424466,3825.250107252774,32113.920679364484
10761.819117051304,29,2,Self_Employed,Tier_1,8.441099650452221,908.415875871718,1312.482897045189,9449.336220006115
16480.00857556747,22,3,Professional,Tier_2,9.153507756739948,1508.4988632759769,4561.135715795146,11918.872859772322
50999.51315374374,31,1,Self_Employed,Tier_3,11.54983186443645,5890.358020938554,18626.942266126815,32372.570887616923
240610.94226067347,53,1,Student,Tier_2,20.974864830650844,50467.81990693161,89098.13773819443,151512.80452247904
43959.4860125362,34,2,Student,Tier_3,13.762826253457831,6050.067681818457,16718.765300435552,27240.72071210065
14402.302187283009,39,2,Student,Tier_3,9.873758429847562,1422.048526308976,3387.6486173776866,11014.653569905322
22365.197007879204,48,1,Student,Tier_2,6.893239540444225,1541.686603445378,6013.0473441364375,16352.149663742766
30767.796862267063,43,4,Retired,Tier_2,7.278822543076204,2239.5333340185884,8539.29861035091,22228.498251916153
22683.94535435082,30,0,Professional,Tier_1,7.430307834578397,1685.4869688558117,6816.062722986104,15867.882631364717
61783.96810616452,20,3,Retired,Tier_2,14.710899060883648,9033.883126915423,9033.883126915423,52750.08497924909
35700.90962216777,60,3,Retired,Tier_2,8.656136645256804,3090.3195204944764,5234.365135868473,30466.544486299295
62021.38776994508,28,0,Self_Employed,Tier_1,13.003381619827143,8064.877737638759,19002.53308425296,43018.85468569212
23327.719916330985,22,1,Professional,Tier_1,5.713769023929476,1332.892034568347,3316.2587898940983,20011.461126436887
86625.78828494437,55,1,Retired,Tier_2,14.117976902524786,12229.80878169847,14046.395458447412,72579.39282649696
26259.00333012742,21,1,Retired,Tier_2,5.791914912718102,1520.899129808793,8239.194831592358,18019.80849853506
13794.162374856374,49,1,Professional,Tier_1,8.130139658368142,1121.4846657778949,2274.6696928684887,11519.492681987886
171237.87753088732,27,1,Student,Tier_3,18.966844764070235,32478.4224085721,58033.72154330401,113204.15598758329
6967.212274105244,27,3,Professional,Tier_2,8.029385584046217,559.4243379469051,2167.749075033562,4799.4631990716825
16613.346883291895,61,1,Professional,Tier_1,8.802227632265716,1462.3446100052745,1876.3261726040475,14737.020710687848
18166.42481901748,35,2,Professional,Tier_2,9.306252010762552,1690.6132750034817,3645.237843099889,14521.186975917592
223149.6003458773,64,4,Student,Tier_2,17.4107994490401,27599.903991638857,27599.903991638857,195549.6963542384
127317.56650077234,40,1,Professional,Tier_1,18.915565173807384,5739.919769408036,5739.919769408036,121577.64673136431
99120.85830907444,35,2,Student,Tier_2,14.849614042079574,14719.064894094116,30568.21571329505,68552.64259577938
23027.06934097812,52,3,Retired,Tier_2,9.53610757591227,2195.8861039355857,7023.350873349709,16003.718467628407
208959.36030076267,20,2,Retired,Tier_2,22.709529871791,47453.68834740508,65707.86626243862,143251.49403832405
40280.963383631024,18,0,Student,Tier_3,11.131846932364574,4484.015186747627,10811.690805939248,29469.272577691776
65562.77482206331,34,0,Self_Employed,Tier_2,12.376981500603195,8114.692511008906,22544.039339853407,43018.7354822099
34638.08109597538,59,2,Professional,Tier_1,7.751433232141348,2684.9477290495056,7746.51997130553,26891.56112466985
28835.98610281676,23,1,Retired,Tier_2,5.036700520877597,1452.382262240763,9835.064226831862,19000.9218759849
24526.997325459623,28,1,Retired,Tier_2,8.124935082290191,1992.8026103286456,4685.8130086268575,19841.184316832765
25367.92008308159,31,1,Student,Tier_2,7.147013349333463,1813.0486347860856,7814.147937250909,17553.77214583068
48812.708576488185,45,2,Self_Employed,Tier_3,13.503877555947025,6591.608397910217,17414.563898907454,31398.14467758073
40243.85094666816,56,0,Self_Employed,Tier_1,12.599728421949065,5070.615925814165,10168.162244963616,30075.68870170454
29254.116110360184,53,0,Self_Employed,Tier_3,8.560507536666185,2504.30081441246,12991.094906614591,16263.021203745591
100365.30460004244,28,3,Student,Tier_3,21.40702308837096,21485.223928444924,33471.47467584374,66893.82992419871
2794.896084006519,58,0,Student,Tier_3,7.2322672128590755,202.1343531170857,1007.4024115768992,1787.49367242962
45110.145641425086,57,0,Professional,Tier_2,10.451943272517882,4714.886832591948,19268.420657759143,25841.724983665943
53270.80044425291,21,4,Retired,Tier_2,10.252504140995711,5461.591021488592,14238.048112017306,39032.75233223561
75096.02862897377,23,0,Retired,Tier_1,14.948814911780651,11225.966325843096,23752.69238518551,51343.33624378826
28482.79522917456,55,2,Student,Tier_2,7.619364099044223,2170.2078740960064,4879.335370254041,23603.45985892051
35429.09713789948,36,1,Retired,Tier_2,6.983473863639174,2474.181738748545,11083.400279885947,24345.696858013533
66019.8918519928,48,2,Professional,Tier_2,13.990829179213796,9236.730293314,22417.49361866521,43602.39823332759
98902.10327502443,19,1,Student,Tier_2,14.582883668424564,14422.778666221937,25686.98473737655,73215.11853764788
23588.719100125225,60,1,Retired,Tier_1,5.4909374045709045,1295.2418003279372,3392.7612826759832,20195.95781744924
37143.09954551062,42,3,Self_Employed,Tier_2,5.582439859760381,2073.491194179061,9891.342188053684,27251.757357456932
114899.35291793538,58,0,Student,Tier_3,16.553949600999612,19020.3809739097,53763.41680043581,61135.936117499565
5484.773075061155,28,3,Retired,Tier_2,8.154860739587384,447.2756061536219,1741.7076213138575,3743.065453747298
17273.73779912164,63,1,Retired,Tier_2,9.32167987466634,1610.2025400233542,5223.622590889216,12050.115208232426
96918.08765121052,57,4,Professional,Tier_2,10.35160504397303,10032.577649824912,29185.49682724962,67732.59082396091
71896.50458175481,62,4,Professional,Tier_1,10.738327465037246,7720.482097904339,13118.978831247718,58777.52575050709
45565.62298969014,59,3,Self_Employed,Tier_1,14.501870328278242,6607.867560237005,7323.931734690152,38241.69125499999
20953.797255191454,61,3,Self_Employed,Tier_2,9.453936258535828,1980.9586362486295,5759.678097389191,15194.119157802264
14816.517155134545,38,0,Self_Employed,Tier_1,7.918382455647015,1173.228494950104,1933.8641246183904,12882.653030516152
18694.416310815534,20,3,Professional,Tier_3,8.941899698848063,1671.6359557982173,6815.98227279226,11878.434038023273
103503.34782495296,19,3,Retired,Tier_3,20.85185873884285,21582.371878432365,39486.55305412343,64016.794770829525
18145.874422682675,28,2,Student,Tier_2,5.971084390511862,1083.5054751746898,4591.84413154532,13554.030291137355
32535.628585751245,41,3,Student,Tier_2,6.451159651165774,2098.925343577142,6994.900013883445,25540.7285718678
16415.586269226413,41,3,Professional,Tier_2,5.687829950791621,933.6906324190968,2981.367373374427,13434.218895851986
58875.00314420743,38,2,Professional,Tier_2,13.3490362662475,7859.245521474605,17835.654666715265,41039.34847749216
19496.137273029915,42,1,Professional,Tier_1,9.188916374447484,1791.483750266205,2036.609423809052,17459.527849220864
27746.84859331355,21,1,Professional,Tier_1,9.988296341713372,2771.4374629866857,3978.730282684497,23768.118310629052
7802.870472002873,57,2,Student,Tier_2,5.723393416607427,446.5889749010173,835.0202339090956,6967.850238093777
8252.389482872102,60,0,Self_Employed,Tier_3,5.976333290090826,493.1902998928397,2920.572915131558,5331.816567740544
30184.72302585303,64,3,Student,Tier_1,9.576388182008095,898.143985216484,898.143985216484,29286.57904063654
10392.367656089102,40,0,Professional,Tier_2,5.69561334876081,591.9090794725118,2110.98270232731,8281.384953761792
161623.0372440168,41,4,Self_Employed,Tier_3,15.36609190041733,24835.14443516135,48873.78278833843,112749.25445567837
5766.001688032185,38,0,Student,Tier_1,7.562730581851103,436.06717301086087,1823.6668871686325,3942.334800863552
15816.554469057124,19,3,Professional,Tier_2,5.846798782696745,924.7621141613996,4659.908799782683,11156.645669274443
30403.51040141016,40,1,Professional,Tier_3,6.881338990660892,2092.168615781877,12244.72358139669,18158.786820013465
22400.67363557448,32,3,Retired,Tier_2,8.424190066808416,1887.075323306237,7616.552373338256,14784.121262236224
12402.28855329094,43,3,Retired,Tier_1,6.707489640234375,831.8822198639635,2065.1786959889087,10337.109857302032
13941.292363889082,43,3,Professional,Tier_2,9.76395838255526,1361.2219844004842,4893.860361857163,9047.432002031917
13581.03208570497,45,0,Student,Tier_2,5.855152075309106,795.1900820145501,4197.513407913399,9383.518677791571
23850.85404734234,43,1,Retired,Tier_2,7.267622587008466,1733.3900559390747,6050.791464134203,17800.06258320814
142985.1320642897,62,1,Student,Tier_1,15.433896739324624,21182.486873243848,21182.486873243848,121802.64519104586
31930.038704995783,19,0,Student,Tier_2,8.452975176059576,2699.038245439508,12416.068817138024,19513.969887857762
77286.38229847616,52,0,Retired,Tier_2,12.396652974076462,9580.92460976015,31292.336120599637,45994.04617787652
45005.21888755325,49,0,Professional,Tier_3,11.290161625374306,5081.161952258247,17971.94460132819,27033.274286225063
73133.55572298994,47,4,Retired,Tier_2,12.595520939956495,9211.55232522395,22150.44604260852,50983.10968038142
3193.846339699866,63,4,Student,Tier_2,8.529943168236185,272.4332776571902,626.4496060414349,2567.396733658431
23514.82244705472,37,3,Self_Employed,Tier_1,6.660338836734036,1566.1668518302383,4579.606579072948,18935.21586798177
85362.39977556508,30,4,Retired,Tier_3,14.898356748302762,12717.594847476084,33472.95296690618,51889.4468086589
18988.028914447463,44,0,Self_Employed,Tier_1,7.169332881339987,1361.3150004818262,3728.558172192192,15259.470742255271
122876.02417851544,40,0,Professional,Tier_1,24.788521828443635,29847.68948101028,29847.68948101028,93028.33469750515
98328.06644651412,33,0,Retired,Tier_1,14.877148828324858,14628.412785262062,29065.01129905338,69263.05514746073
20612.399429270343,48,1,Self_Employed,Tier_3,6.278722884637628,1294.1954400385127,8020.846407022604,12591.55302224774
20058.772042444867,29,1,Professional,Tier_2,5.6211030022825454,1127.5242374988802,4230.987877040134,15827.784165404733
13333.9405782643,50,4,Student,Tier_3,5.44851930310955,726.5023262718875,4667.447078022909,8666.49350024139
18129.16552076612,55,2,Professional,Tier_1,7.056619537908482,1279.3062361981497,1686.968103688654,16442.197417077463
11191.181815959217,62,2,Professional,Tier_2,8.20964246559694,918.7560147651504,3108.278680576744,8082.903135382471
42277.13203375117,49,0,Student,Tier_2,11.202806840714455,4736.225439534959,17351.203150076664,24925.9288836745
9359.203465092402,19,1,Professional,Tier_2,7.768337772616957,727.0545379948481,2794.6008788146146,6564.602586277787
48627.23644528669,40,3,Retired,Tier_2,10.833329103121953,5267.948557871167,13982.841662161278,34644.39478312541
49583.61017891552,49,4,Professional,Tier_2,10.889909201906953,5399.610127511393,15485.253115452651,34098.35706346287
7942.545831164773,32,1,Self_Employed,Tier_3,7.866328125930507,624.7867166318355,2767.6802622789974,5174.865568885776
103653.36120042887,57,0,Professional,Tier_2,17.55864183395515,18200.12244203914,41636.19739159463,62017.16380883426
45244.66746817352,58,0,Self_Employed,Tier_3,12.41318089772421,5616.302419398156,15054.274739802342,30190.392728371175
54650.35982746884,57,2,Professional,Tier_2,12.047145026613206,6583.808105981135,15877.407770099637,38772.952057369206
16350.610243822468,25,0,Retired,Tier_3,9.999154654555744,1634.922805243443,6689.061460068662,9661.548783753806
49358.04029109959,60,0,Student,Tier_2,12.532359981147009,6185.72728892018,19237.71688431356,30120.32340678603
73870.39519810819,39,3,Student,Tier_2,10.813692338178496,7988.117265720001,23859.1670517866,50011.22814632159
27724.338190578444,55,4,Self_Employed,Tier_1,8.73671134063608,2422.195398812567,3736.31685249339,23988.021338085055
148819.6766281426,51,3,Professional,Tier_3,15.753174959270504,23443.8240330519,56305.78128189998,92513.89534624261
31076.412459081763,18,2,Professional,Tier_1,8.603156150671719,2673.552289881605,6033.96805188412,25042.444407197643
74725.84543253272,27,1,Retired,Tier_1,13.866624083767448,1964.727908272864,1964.727908272864,72761.11752425985
37924.768742947854,57,2,Professional,Tier_2,5.776396169065484,2190.684888794584,15077.470549819403,22847.298193128445
47923.91302616586,33,0,Self_Employed,Tier_2,14.647151686654816,7019.48823512304,15538.015180029091,32385.897846136766
7878.453021703229,41,4,Self_Employed,Tier_2,7.7484325647190095,610.4566195297418,2499.7757163182923,5378.6773053849365
40368.120310372615,63,0,Retired,Tier_2,12.735042642870935,5140.897335651396,17257.146508877522,23110.973801495093
16663.443376666575,41,4,Self_Employed,Tier_2,8.460321577160409,1409.7808954940292,3193.1312913304173,13470.312085336158
15242.365230071624,31,4,Self_Employed,Tier_3,9.052822673230375,1379.8642954845077,3625.41681045318,11616.948419618444
121083.44417944324,43,4,Retired,Tier_2,22.48382282801507,27224.187063364545,39573.31905091621,81510.12512852703
25284.23763537537,56,1,Self_Employed,Tier_3,7.712767062613591,1950.1143523741807,7860.915380026909,17423.322255348463
13444.309309920223,35,2,Self_Employed,Tier_2,9.418977820697275,1266.3165120473247,4192.998628261355,9251.310681658864
22508.47892140648,37,1,Student,Tier_1,8.829274170211391,1987.335315515218,4503.959090650362,18004.51983075612
10599.821894006314,58,1,Retired,Tier_2,7.626042417440955,808.3469138101148,3077.4429636814266,7522.378930324888
94472.1381106252,53,1,Student,Tier_1,11.584016710996888,9873.204609376176,9873.204609376176,84598.93350124903
17195.587089359124,41,3,Professional,Tier_3,8.09522925064761,1392.0221958783836,4376.334415129411,12819.252674229712
45816.18114424722,43,3,Retired,Tier_2,14.34135410990179,6570.660777530548,10382.417445006038,35433.763699241186
88773.01804934166,46,3,Professional,Tier_2,12.849003346902952,11406.44806030667,24446.09079292082,64326.92725642084
20107.145244381343,39,1,Self_Employed,Tier_1,5.562588935167796,0.0,-318.91334158795144,20426.05858596929
45916.077473082216,28,0,Student,Tier_2,11.251812824068194,5166.391093425352,20482.90718308799,25433.170289994225
13159.29743058798,58,3,Self_Employed,Tier_2,9.28536079712518,1221.8882447969174,2119.266672086549,11040.030758501429
212260.2331930877,28,3,Student,Tier_1,21.7373567655674,41387.40890524493,41387.40890524493,170872.82428784278
63453.12785721984,20,1,Student,Tier_3,12.277820325849552,7790.661029441041,13367.183197839537,50085.9446593803
25715.9707962602,38,2,Student,Tier_2,6.577720168910372,1691.5245976967085,5731.640041693929,19984.330754566272
16166.325354359406,28,0,Student,Tier_1,7.10796570391443,1149.0968617710896,4868.017117417856,11298.30823694155
27385.12928912858,25,4,Self_Employed,Tier_2,5.67028413476662,1552.8146413667848,8547.586826503702,18837.54246262488
22855.925463333537,48,4,Self_Employed,Tier_1,7.110905844981483,1625.2633396967956,4970.34693771684,17885.578525616696
143101.33631687734,27,0,Self_Employed,Tier_2,24.024177851961344,27043.84769992091,27043.84769992091,116057.48861695643
11254.517503219966,23,1,Student,Tier_1,6.143589233405068,691.4313255995107,2562.63978369022,8691.877719529746
33416.12340883889,34,2,Professional,Tier_2,8.385744048875921,2802.1905801217404,10414.52068553018,23001.60272330871
